D: 4950000000|E: 256| NL: 14| N: 11010048| L(N,D): 2.7224| O(1e4): 0.867|True|812632189|6.091
D: 4950000000|E: 256| NL: 15| N: 11796480| L(N,D): 2.7054| O(1e4): 0.916|True|855198256|5.788
D: 4950000000|E: 256| NL: 16| N: 12582912| L(N,D): 2.6896| O(1e4): 0.965|True|897032260|5.518
D: 4950000000|E: 256| NL: 17| N: 13369344| L(N,D): 2.6749| O(1e4): 1.013|True|938191463|5.276
D: 4950000000|E: 256| NL: 18| N: 14155776| L(N,D): 2.6611| O(1e4): 1.060|True|978725556|5.058
D: 4950000000|E: 256| NL: 19| N: 14942208| L(N,D): 2.6481| O(1e4): 1.107|True|1018678030|4.859
D: 4950000000|E: 256| NL: 20| N: 15728640| L(N,D): 2.6359| O(1e4): 1.154|True|1058087227|4.678
D: 4950000000|E: 256| NL: 21| N: 16515072| L(N,D): 2.6243| O(1e4): 1.199|True|1096987182|4.512
D: 4950000000|E: 256| NL: 22| N: 17301504| L(N,D): 2.6133| O(1e4): 1.245|True|1135408284|4.360
D: 4950000000|E: 256| NL: 23| N: 18087936| L(N,D): 2.6029| O(1e4): 1.290|True|1173377817|4.219
D: 4950000000|E: 256| NL: 24| N: 18874368| L(N,D): 2.5929| O(1e4): 1.335|True|1210920395|4.088
D: 4950000000|E: 256| NL: 25| N: 19660800| L(N,D): 2.5834| O(1e4): 1.379|True|1248058324|3.966
D: 4950000000|E: 256| NL: 26| N: 20447232| L(N,D): 2.5743| O(1e4): 1.423|True|1284811906|3.853
D: 4950000000|E: 256| NL: 27| N: 21233664| L(N,D): 2.5656| O(1e4): 1.466|True|1321199682|3.747
D: 4950000000|E: 256| NL: 28| N: 22020096| L(N,D): 2.5572| O(1e4): 1.510|True|1357238649|3.647
D: 4950000000|E: 256| NL: 29| N: 22806528| L(N,D): 2.5492| O(1e4): 1.553|True|1392944437|3.554
D: 4950000000|E: 256| NL: 30| N: 23592960| L(N,D): 2.5415| O(1e4): 1.595|True|1428331465|3.466
D: 4950000000|E: 384| NL: 4| N: 7077888| L(N,D): 2.8339| O(1e4): 0.609|True|586001505|8.447
D: 4950000000|E: 384| NL: 5| N: 8847360| L(N,D): 2.7770| O(1e4): 0.728|True|691213388|7.161
D: 4950000000|E: 384| NL: 6| N: 10616832| L(N,D): 2.7314| O(1e4): 0.842|True|791054241|6.257
D: 4950000000|E: 384| NL: 7| N: 12386304| L(N,D): 2.6935| O(1e4): 0.953|True|886639117|5.583
D: 4950000000|E: 384| NL: 8| N: 14155776| L(N,D): 2.6611| O(1e4): 1.060|True|978725556|5.058
D: 4950000000|E: 384| NL: 9| N: 15925248| L(N,D): 2.6329| O(1e4): 1.165|True|1067858712|4.635
D: 4950000000|E: 384| NL: 10| N: 17694720| L(N,D): 2.6080| O(1e4): 1.267|True|1154447901|4.288
D: 4950000000|E: 384| NL: 11| N: 19464192| L(N,D): 2.5857| O(1e4): 1.368|True|1238810636|3.996
D: 4950000000|E: 384| NL: 12| N: 21233664| L(N,D): 2.5656| O(1e4): 1.466|True|1321199682|3.747
D: 4950000000|E: 384| NL: 13| N: 23003136| L(N,D): 2.5472| O(1e4): 1.563|True|1401820540|3.531
